id,date,decision,confidence_rate,starting_price,ending_price,before_total,after_total,result_rate,max_opposite_price_move_rate,max_opposite_price_move_rate_time,max_take_profit_rate,take_profit_rate_time,trade_state,control_state
828,2024-05-18 00:00:00+03:00,DOWN,0.73,67024.00,66945.05,674323.9519402157545420242287,675118.2625752969200024726177,1.0012,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
831,2024-05-18 04:00:00+03:00,DOWN,0.64,66945.06,66887.00,675118.2625752969200024726177,675703.7780162438956146439049,1.0009,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
834,2024-05-18 08:00:00+03:00,DOWN,0.63,66887.01,67190.82,675703.7780162438956146439049,672634.6385106939381875338434,-0.0045,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
829,2024-05-18 12:00:00+03:00,DOWN,0.83,67190.81,66823.63,672634.6385106939381875338434,676310.4088514348311790560275,1.0055,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
832,2024-05-18 20:00:00+03:00,DOWN,0.64,66912.62,66915.20,676310.4088514348311790560275,676284.3318445139139908717660,-0.0000,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,ERROR
833,2024-05-19 00:00:00+03:00,UP,0.62,66915.20,67170.21,676284.3318445139139908717660,678861.6127532412209884868403,1.0038,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
839,2024-05-19 04:00:00+03:00,DOWN,0.74,67170.20,67324.44,678861.5116873650307486139876,677302.6716130067709497349278,-0.0023,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
840,2024-05-19 08:00:00+03:00,DOWN,0.66,67324.44,67330.00,677302.6716130067709497349278,677246.7364599751479960723275,-0.0001,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
835,2024-05-19 12:00:00+03:00,DOWN,0.81,67330.01,66889.88,677246.7364599751479960723275,681673.8352546749982097810634,1.0065,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
841,2024-05-20 04:00:00+03:00,UP,0.77,66675.21,66825.14,681673.8352546749982097810634,683206.6891912390288664762951,1.0023,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
842,2024-05-20 08:00:00+03:00,UP,0.74,66825.15,66994.20,683206.7914292125207647392642,684935.1243710930609002313532,1.0025,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
844,2024-05-20 16:00:00+03:00,UP,0.64,67420.00,69999.99,689288.4172823780889374542547,715665.7122053143488852107454,1.0383,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
845,2024-05-20 20:00:00+03:00,DOWN,0.74,70000.00,71446.62,715665.8144432878407834737145,700875.8647220028542658424467,-0.0207,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
846,2024-05-21 00:00:00+03:00,DOWN,0.71,71446.62,71284.00,700875.8647220028542658424467,702471.1316936397505131486356,1.0023,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
847,2024-05-21 04:00:00+03:00,DOWN,0.69,71283.99,70878.29,702471.1316936397505131486356,706469.1197149066527556182897,1.0057,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
849,2024-05-21 12:00:00+03:00,DOWN,0.82,71130.00,69826.99,706469.1197149066527556182897,719410.7242092089234938032776,1.0183,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
850,2024-05-21 16:00:00+03:00,UP,0.71,69827.00,69285.99,719410.7242092089234938032776,713836.8287833074223595803768,-0.0078,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
851,2024-05-21 20:00:00+03:00,UP,0.81,69285.99,70148.34,713836.8287833074223595803768,722721.4126551880890812622657,1.0125,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
852,2024-05-22 00:00:00+03:00,DOWN,0.61,70148.34,69955.72,722721.4126551880890812622657,724705.9300151946456115926019,1.0028,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
855,2024-05-22 12:00:00+03:00,DOWN,0.69,69736.14,70455.90,724705.9300151946456115926019,717226.1019061576886173368271,-0.0103,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
856,2024-05-22 16:00:00+03:00,DOWN,0.78,70455.89,69637.47,717226.1019061576886173368271,725557.4449112923562160031813,1.0116,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
858,2024-05-23 00:00:00+03:00,UP,0.69,69166.62,69446.14,725557.4449112923562160031813,728489.6080992810773564824648,1.0040,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
863,2024-05-23 04:00:00+03:00,DOWN,0.64,69446.14,69734.04,728489.6080992810773564824648,725469.5387596203989923439929,-0.0042,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
864,2024-05-23 08:00:00+03:00,DOWN,0.78,69734.05,69982.72,725469.5387596203989923439929,722882.5312618003985102634861,-0.0036,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
862,2024-05-23 12:00:00+03:00,DOWN,0.81,69982.72,68076.00,722882.5312618003985102634861,742577.8872012022973768335424,1.0273,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
859,2024-05-23 16:00:00+03:00,DOWN,0.63,68075.99,67199.98,742577.8872012022973768335424,752133.4684710027839290684780,1.0129,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
869,2024-05-24 04:00:00+03:00,UP,0.66,67891.83,67155.93,752133.4684710027839290684780,743980.8672014860990983104693,-0.0108,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
870,2024-05-24 08:00:00+03:00,UP,0.82,67155.93,67349.99,743980.8672014860990983104693,746130.7432748145511410566294,1.0029,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
865,2024-05-24 12:00:00+03:00,UP,0.68,67350.00,68326.46,746130.8540589057254403477118,756948.4774257113540173853054,1.0145,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
866,2024-05-24 16:00:00+03:00,UP,0.61,68326.46,69115.98,756948.4774257113540173853054,765695.1029921046316469274483,1.0116,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
868,2024-05-25 00:00:00+03:00,DOWN,0.62,68549.99,68757.85,759424.8342157304660709514661,757122.0760965814810065115155,-0.0030,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
873,2024-05-25 12:00:00+03:00,UP,0.76,69104.68,68930.40,757122.0760965814810065115155,755212.6361654203466157609203,-0.0025,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
874,2024-05-25 16:00:00+03:00,UP,0.71,68930.39,69155.32,755212.5266037993252057086624,757676.8961454339015111454958,1.0033,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
875,2024-05-25 20:00:00+03:00,UP,0.71,69155.32,69290.57,757676.8961454339015111454958,759158.7170697484724679335264,1.0020,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
876,2024-05-26 00:00:00+03:00,DOWN,0.64,69290.56,69073.62,759158.6075081274510578812685,761535.4373145659207315640438,1.0031,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
882,2024-05-26 08:00:00+03:00,DOWN,0.73,69340.16,69134.91,761535.4373145659207315640438,763789.6165450265175232379242,1.0030,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
878,2024-05-26 12:00:00+03:00,DOWN,0.66,69134.91,68847.99,763789.6165450265175232379242,766959.4552962319361519418222,1.0042,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
879,2024-05-26 16:00:00+03:00,DOWN,0.64,68847.98,68903.54,766959.4552962319361519418222,766340.5225790155610836739965,-0.0008,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
880,2024-05-26 20:00:00+03:00,DOWN,0.75,68903.53,68507.67,766340.5225790155610836739965,770743.2514271330537580055321,1.0058,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
887,2024-05-27 04:00:00+03:00,UP,0.60,68873.43,68643.36,770743.2514271330537580055321,768168.6025406779940683965734,-0.0033,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
888,2024-05-27 08:00:00+03:00,UP,0.76,68643.36,68434.26,768168.6025406779940683965734,765828.6230467945977929272239,-0.0031,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
883,2024-05-27 12:00:00+03:00,UP,0.80,68434.26,70373.85,765828.6230467945977929272239,787534.0311125109850810075468,1.0283,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
884,2024-05-27 16:00:00+03:00,DOWN,0.64,70373.86,69260.01,787534.1430197082057121063258,799998.9261821282006496076883,1.0158,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
886,2024-05-27 20:00:00+03:00,UP,0.68,69260.02,69436.43,799998.9261821282006496076883,802036.5780708771388664403906,1.0026,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
889,2024-05-28 04:00:00+03:00,UP,0.62,68050.30,67694.00,786025.8620539191108039818365,781910.3619804468207600076185,-0.0052,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
890,2024-05-28 08:00:00+03:00,UP,0.69,67694.01,68389.87,781910.4774870444483853245979,789948.1195895603836926496030,1.0103,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
892,2024-05-28 16:00:00+03:00,DOWN,0.68,68374.08,68424.29,789765.7346719063633171392104,789185.7760452180566005858972,-0.0007,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
893,2024-05-28 20:00:00+03:00,DOWN,0.70,68424.28,68398.39,789185.7760452180566005858972,789484.3837871162643052981599,1.0004,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
895,2024-05-29 04:00:00+03:00,DOWN,0.69,68829.41,67946.90,789484.3837871162643052981599,799606.9151808325256303926024,1.0128,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
897,2024-05-29 12:00:00+03:00,UP,0.61,67763.59,67379.13,799606.9151808325256303926024,795070.3067365275106097323813,-0.0057,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
900,2024-05-30 00:00:00+03:00,UP,0.68,67652.41,68118.20,798294.9968360428685269305948,803791.2951434684341162593268,1.0069,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
905,2024-05-30 04:00:00+03:00,UP,0.77,68118.20,67584.56,803791.2951434684341162593268,797494.3702872573114620817263,-0.0078,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
906,2024-05-30 08:00:00+03:00,UP,0.74,67584.57,67817.01,797494.4882867486578964317409,800237.2684636051779281704438,1.0034,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
911,2024-05-31 04:00:00+03:00,DOWN,0.71,68535.81,68174.99,808719.0719015868790072178527,812976.7295483489232244436263,1.0053,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
907,2024-05-31 12:00:00+03:00,DOWN,0.68,68349.73,67215.58,812976.7295483489232244436263,826466.7251608737997861360096,1.0166,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
908,2024-05-31 16:00:00+03:00,UP,0.61,67215.58,67681.00,826466.7251608737997861360096,832189.4183701620910408787853,1.0069,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
910,2024-06-01 00:00:00+03:00,UP,0.61,67540.01,67715.31,830455.8389890062400159847456,832611.2859392624332542564326,1.0026,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
913,2024-06-01 08:00:00+03:00,UP,0.60,67632.07,67660.57,831587.7867713256076686675266,831938.2159674596721711817484,1.0004,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
917,2024-06-01 20:00:00+03:00,DOWN,0.65,67753.76,67766.85,833084.0579600117237848414090,832923.1064450154113519322453,-0.0002,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
922,2024-06-02 04:00:00+03:00,DOWN,0.76,67789.48,67721.00,832923.1064450154113519322453,833764.5139071961900711285032,1.0010,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
919,2024-06-02 12:00:00+03:00,DOWN,0.71,68251.53,68142.17,833764.5139071961900711285032,835100.4617935057127345204978,1.0016,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
929,2024-06-03 04:00:00+03:00,UP,0.72,68382.80,68906.70,835100.4617935057127345204978,841498.4029707259734272914179,1.0077,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
927,2024-06-03 20:00:00+03:00,UP,0.71,69204.00,68809.90,845129.0727779173906900530033,840316.2676281893801173845175,-0.0057,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
932,2024-06-04 08:00:00+03:00,UP,0.73,69013.62,68955.85,842804.1251899823014923249487,842098.6297484705350097493120,-0.0008,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
933,2024-06-04 12:00:00+03:00,UP,0.74,68955.84,70445.00,842098.5076270508514773825861,860284.3409606437574007396078,1.0216,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
935,2024-06-04 20:00:00+03:00,UP,0.75,70423.61,70537.84,860023.1232439406816683128661,861418.1162209856718934230440,1.0016,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
936,2024-06-05 00:00:00+03:00,UP,0.67,70537.83,70947.58,861417.9940995659883610563181,866421.9192710987270876508678,1.0058,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
938,2024-06-05 08:00:00+03:00,DOWN,0.68,71199.99,70971.71,869504.3860253307675561798008,872292.1737938664444237990901,1.0032,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
941,2024-06-05 20:00:00+03:00,UP,0.66,71279.95,71108.00,872292.1737938664444237990901,870187.9265366243260564507369,-0.0024,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
942,2024-06-06 00:00:00+03:00,UP,0.68,71108.00,71050.00,870187.9265366243260564507369,869478.1484562518755458011033,-0.0008,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
944,2024-06-06 08:00:00+03:00,DOWN,0.64,71021.46,71170.01,869128.8886904961904152159216,867311.0001760250262194055240,-0.0021,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
945,2024-06-06 12:00:00+03:00,DOWN,0.68,71170.01,71300.00,867311.0001760250262194055240,865726.8812906562944578354393,-0.0018,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
946,2024-06-06 16:00:00+03:00,DOWN,0.77,71300.00,70479.49,865726.8812906562944578354393,875689.5399634164122161187291,1.0115,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
947,2024-06-06 20:00:00+03:00,UP,0.71,70479.49,70799.06,875689.5399634164122161187291,879660.1150383227286899170645,1.0045,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
948,2024-06-07 00:00:00+03:00,DOWN,0.63,70799.06,70989.68,879660.1150383227286899170645,877291.7105548648257383401369,-0.0027,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
953,2024-06-07 04:00:00+03:00,DOWN,0.77,70989.69,71110.00,877291.7105548648257383401369,875804.9176741400925103942239,-0.0017,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
954,2024-06-07 08:00:00+03:00,DOWN,0.76,71110.01,71699.99,875804.9176741400925103942239,868538.6075536747857022629586,-0.0083,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
952,2024-06-07 12:00:00+03:00,DOWN,0.76,71700.00,71111.54,868538.6075536747857022629586,875666.9231603837879950712382,1.0082,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
950,2024-06-07 20:00:00+03:00,UP,0.69,69255.01,69355.60,875666.9231603837879950712382,876938.7926727945580640442154,1.0015,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
951,2024-06-08 00:00:00+03:00,UP,0.75,69355.60,69432.00,876938.7926727945580640442154,877904.8015280304943725195653,1.0011,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
958,2024-06-08 04:00:00+03:00,UP,0.71,69432.00,69582.20,877904.8015280304943725195653,879803.9445915964319842080150,1.0022,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
955,2024-06-08 16:00:00+03:00,DOWN,0.71,69430.01,69460.01,877879.6397790524902723380739,877500.3169301378555962351878,-0.0004,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
960,2024-06-08 20:00:00+03:00,DOWN,0.89,69460.00,69310.46,877500.3169301378555962351878,879389.4818796589154137684588,1.0022,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
959,2024-06-09 00:00:00+03:00,DOWN,0.73,69310.46,69259.38,879389.4818796589154137684588,880037.5689755231324078460524,1.0007,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
962,2024-06-09 04:00:00+03:00,UP,0.64,69259.38,69295.64,880037.5689755231324078460524,880498.3031353012371032838184,1.0005,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
961,2024-06-10 00:00:00+03:00,DOWN,0.72,69648.15,69613.20,884977.4371304302962921632137,885421.5259027481330021894112,1.0005,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
967,2024-06-10 04:00:00+03:00,DOWN,0.68,69613.20,69303.99,885421.5259027481330021894112,889354.4177971645475644506921,1.0044,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
969,2024-06-10 12:00:00+03:00,DOWN,0.69,69473.89,70066.12,889354.4177971645475644506921,881773.1183067802498087888944,-0.0085,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
970,2024-06-10 16:00:00+03:00,DOWN,0.83,70066.12,69490.80,881773.1183067802498087888944,889013.4465913242892578120803,1.0082,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
974,2024-06-11 04:00:00+03:00,DOWN,0.63,68464.00,67570.18,889013.4465913242892578120803,900619.8090421343131568600120,1.0131,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
975,2024-06-11 08:00:00+03:00,DOWN,0.72,67570.18,66890.01,900619.8090421343131568600120,909685.5622414922029209527149,1.0101,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
976,2024-06-11 12:00:00+03:00,DOWN,0.61,66890.00,66244.48,909685.5622414922029209527149,918464.4563084398490090007547,1.0097,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
977,2024-06-11 20:00:00+03:00,DOWN,0.83,67407.02,67314.24,918464.4563084398490090007547,919728.6441075191889529866349,1.0014,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
978,2024-06-12 00:00:00+03:00,DOWN,0.64,67314.23,67407.00,919728.6441075191889529866349,918461.1078627481419520899664,-0.0014,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
979,2024-06-12 04:00:00+03:00,UP,0.68,67407.01,67453.63,918461.1078627481419520899664,919096.3334401556151270283957,1.0007,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
980,2024-06-12 08:00:00+03:00,UP,0.71,67453.64,67778.43,919096.4696961782250526343456,923521.9290545259988082811143,1.0048,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
983,2024-06-12 20:00:00+03:00,UP,0.74,67532.92,68263.99,920176.7074434297152566051446,930137.9764883735465307844089,1.0108,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
984,2024-06-13 00:00:00+03:00,UP,0.65,68263.98,67474.94,930137.8402323509366051784590,919386.6950243373665933076304,-0.0116,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
989,2024-06-13 04:00:00+03:00,UP,0.60,67474.95,67724.81,919386.8312803599765189135803,922791.3242612915777091777560,1.0037,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
990,2024-06-13 08:00:00+03:00,DOWN,0.63,67724.80,67739.99,922791.1880052689677835718061,922584.2151069244907881339095,-0.0002,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
987,2024-06-13 20:00:00+03:00,DOWN,0.61,66604.01,66773.01,922584.2151069244907881339095,920243.2639787105853649740330,-0.0025,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
988,2024-06-14 00:00:00+03:00,DOWN,0.60,66773.01,66744.00,920243.2639787105853649740330,920643.0700843215559364884501,1.0004,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
996,2024-06-14 08:00:00+03:00,DOWN,0.71,66904.98,67036.00,920643.0700843215559364884501,918840.1750675014655596764595,-0.0020,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
991,2024-06-14 12:00:00+03:00,DOWN,0.78,67035.99,66392.00,918840.1750675014655596764595,927667.1333080185410709917403,1.0096,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
992,2024-06-14 16:00:00+03:00,UP,0.61,66392.00,65520.02,927667.1333080185410709917403,915483.3282275581541652940150,-0.0131,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
993,2024-06-15 00:00:00+03:00,DOWN,0.63,66043.99,66267.87,922804.5378287059200853591967,919676.3579605742296561663176,-0.0034,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
998,2024-06-15 08:00:00+03:00,UP,0.70,66076.99,66319.95,919676.3579605742296561663176,923057.9370538425688289594817,1.0037,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1001,2024-06-15 20:00:00+03:00,UP,0.76,66154.70,66228.25,920757.9455113557683337994951,921781.6331237606347569100368,1.0011,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1002,2024-06-16 00:00:00+03:00,DOWN,0.65,66228.25,66146.00,921781.6331237606347569100368,922926.4095495974840200078213,1.0012,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1006,2024-06-16 12:00:00+03:00,UP,0.76,66492.83,66712.80,922926.4095495974840200078213,925979.6127642692758291379352,1.0033,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1008,2024-06-16 20:00:00+03:00,UP,0.77,66562.52,66676.87,923893.7129638379584991562398,925480.9011603998505452262882,1.0017,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1003,2024-06-17 00:00:00+03:00,DOWN,0.60,66676.86,66222.00,925480.7623595081529595641920,931794.2597192645343856719507,1.0068,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1013,2024-06-17 20:00:00+03:00,DOWN,0.80,66691.99,66504.33,931794.2597192645343856719507,934416.1714477782162014764454,1.0028,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1015,2024-06-18 04:00:00+03:00,UP,0.61,65500.00,65672.51,934416.1714477782162014764454,936877.1811231439600194446393,1.0026,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1016,2024-06-18 08:00:00+03:00,DOWN,0.63,65672.51,65366.00,936877.1811231439600194446393,941249.8208286471432415502049,1.0047,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1017,2024-06-18 12:00:00+03:00,DOWN,0.73,65366.00,64706.00,941249.8208286471432415502049,950753.6130409120380575007468,1.0101,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1018,2024-06-18 16:00:00+03:00,DOWN,0.70,64705.99,64412.19,950753.6130409120380575007468,955070.5458551912099978619674,1.0045,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1020,2024-06-19 00:00:00+03:00,DOWN,0.84,65175.32,65404.00,955070.5458551912099978619674,951719.4992868557553211175945,-0.0035,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
1021,2024-06-19 04:00:00+03:00,DOWN,0.73,65404.00,65326.89,951719.4992868557553211175945,952841.5574268779167683197742,1.0012,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1022,2024-06-19 08:00:00+03:00,DOWN,0.74,65326.89,65210.00,952841.5574268779167683197742,954546.4855146474058667759978,1.0018,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1025,2024-06-19 20:00:00+03:00,DOWN,0.63,64882.02,64974.37,954546.4855146474058667759978,953187.8291729170206547897375,-0.0014,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
1026,2024-06-20 00:00:00+03:00,UP,0.76,64974.37,65189.99,953187.8291729170206547897375,956351.0204393542999695962648,1.0033,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1032,2024-06-20 08:00:00+03:00,DOWN,0.79,65858.84,66169.85,966163.1922163535313475219933,961600.6093586656626910987582,-0.0047,0.0000,-1,0.0000,-1,LOSS DeActive Stop Loss and DeActive Take Profit,OK
1027,2024-06-20 12:00:00+03:00,DOWN,0.86,66169.86,64831.23,961600.6093586656626910987582,981053.9892465147622063189132,1.0202,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1028,2024-06-20 16:00:00+03:00,UP,0.62,64831.24,65050.00,981053.9892465147622063189132,984364.3589184131798423267130,1.0034,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
1029,2024-06-20 20:00:00+03:00,DOWN,0.83,65049.99,64869.99,984364.2075941458595635903806,987088.0444059108768175737596,1.0028,0.0000,-1,0.0000,-1,WIN DeActive Stop Loss and DeActive Take Profit,OK
